0.19504052957012327,0.1620705803709734,0.008172016692787595,9.119902764801091e-05,0.14003186267277407,0.05438256210662094,0.005988476481877613,0.004157748929769615,0.09846874423391049,0.002689096179502851,0.002649224423614159,0.09659341829745922,0.6260881065098751,0.18790245101596573,0.008695606161649704,0.19040743394513873,0.6237178458578344,0.20311517983961025,0.007834691951422014,0.31
0.1549337642736442,0.14564585449099252,0.005715721283391868,0.0001026902586662224,0.10584085046218453,0.04248703420026054,0.0035525001932049257,0.002590911342690339,0.1021029524195867,0.0012227471383051576,0.002064510244938441,0.05041816142567309,0.7455498158524354,0.28965445293056197,0.00591866761617601,0.15254524192032698,0.49623961206000045,0.1393379440050773,0.005699040107204446,0.32
0.18857859988329717,0.18176964649661287,0.007298372883206767,0.00021082571090764334,0.13364561379717718,0.05299801421013051,0.004269098032678529,0.0030775483620022782,0.11979373100753313,0.001556227001888812,0.0026290089084617277,0.0604264622555191,0.6251064563475348,0.17604640665192206,0.007528749331205111,0.19264880991796285,0.6347006748728083,0.1755020577820383,0.008315501413328511,0.3
0.1852415806900447,0.17529784089588743,0.009022598167584526,0.00018045675357308526,0.1373254380924636,0.05241905308721182,0.004222340334528543,0.003067901714973162,0.11342502817063697,0.0017776662823999337,0.00281567404552648,0.05105610025059556,0.6323640265731751,0.16912517730010077,0.009251818108064112,0.19476863334051447,0.6337456084004632,0.17184059947051925,0.009368457402468219,0.29
0.1876716960311033,0.17828612257815973,0.007525683978683348,0.00014128972005388165,0.13517895889487935,0.052822384365494086,0.004340291628923301,0.003262293230458798,0.12017452587006429,0.0015429410639462963,0.002673653671629917,0.053204279579086584,0.6327916650521817,0.17501918850356624,0.008530957751365958,0.18930574858505297,0.6345772467326674,0.1576454716208801,0.007398101558247894,0.3
0.19545171107747902,0.17053369295382662,0.007385944648656901,0.00015072416466017168,0.13503779648537542,0.05715260306140814,0.005647730570586544,0.0037875138383763923,0.10503001525667166,0.002002247821390998,0.0026678296356242187,0.03747818111735252,0.635238326384243,0.16027900544377785,0.007461828557911283,0.1921248117478168,0.6382378575288944,0.1583449630340613,0.00787381895371157,0.3
0.18972938723402633,0.16116785950561444,0.007705390871690021,8.41970750974379e-05,0.134783792695318,0.053518967913987255,0.006036227849361528,0.004180918376147695,0.1020006244957789,0.002032433749759689,0.0026854856510363017,0.03196121367829152,0.6375471031373542,0.16356607481838797,0.007679178921884654,0.19420527125008186,0.6382986654936414,0.16422541206550526,0.007513019530211879,0.29
0.18478057003676018,0.16965020157162713,0.007952955442931604,0.0001964481408024217,0.13585217454921666,0.056305325352215316,0.0062151088849437324,0.004318491836993278,0.10572951902760801,0.0019057221207750923,0.0027312330527371025,0.03604569760789968,0.6365313829139062,0.1626477336651991,0.007554583808822436,0.19431031700854232,0.6376465217713693,0.16355519746096175,0.007464583780776545,0.29
0.19449105659167887,0.16606728222793096,0.007660959260302665,8.301308725236627e-05,0.14003386483778185,0.05299056196162802,0.0059616711779340685,0.004122102447591757,0.10286993129978543,0.001862967814730045,0.002680592808887082,0.03165795694650725,0.6355793784753879,0.15964019070088759,0.0077968340413216855,0.1972241289315457,0.63848250882872,0.15602418647510977,0.00795755748079243,0.3
0.19406010388604322,0.16496937060341,0.007831681707240523,0.00014179425036324125,0.13560245073033458,0.053916503303352716,0.006060387560121416,0.004376994741283479,0.10446855841288134,0.0018848022550819884,0.002678405528363116,0.033609932902068256,0.6335373155409839,0.16319434871921545,0.007203501365815171,0.19435035889197702,0.6412982602014246,0.15656635564670884,0.007558650365093706,0.31
0.18803837405462093,0.16111595059015785,0.0075264326106923105,8.246302691578412e-05,0.13762580383990375,0.05116899792850357,0.005741635942693873,0.004084873421877941,0.1027042169826277,0.001839217519564277,0.00268048999623907,0.027838308648783613,0.6437260049393858,0.16482413943055352,0.007592656001824948,0.19527728933641672,0.6321680424457388,0.1619985351372525,0.007943323369347426,0.3
