0.1984000739634555,0.17076191734368681,0.007014249156735953,0.0003773153203882723,0.00015449222671592232,0.10438849251796267,0.009630018581953668,0.0059824174021852776,0.02684900146162255,0.004786238983512531,0.004990422291362707,0.2489637131478534,0.8946006937587796,0.23927852298449717,0.009311486830654102,0.22
0.1902521386020966,0.25825696513044627,0.007106710773580861,0.00032267413246836636,0.0001483630255311242,0.0940458281174314,0.005906799162855088,0.0040448601885857876,0.09015262105278894,0.0015882209554208887,0.0049084168254051085,0.2450247840723577,0.876142095496263,0.22868536077106158,0.006909606982087249,0.22
0.21059063922092838,0.23360883319560935,0.0076895053706676755,0.0003388369281346071,0.00016923153938337704,0.09623756165843989,0.006183718097805405,0.004468587238602465,0.0863466844223717,0.0020096199893098105,0.005033953578183838,0.22387192944328785,0.8860694061881541,0.22113663720092616,0.00867029456312848,0.23
0.20042101272292737,0.21819285277992537,0.014813467868913481,0.0003384818764398666,0.00015695465662782297,0.09761987999485384,0.00526525868295195,0.003353374930200385,0.06003407244984239,0.0029169422021082074,0.0051324115233829185,0.1919917467583263,0.9025019216717917,0.2173034137020334,0.014312458603587264,0.22
0.19172802240219955,0.22799506099183237,0.009363619594930395,0.00040135100760798015,0.00014913538045994572,0.0886982839256181,0.005847696234783766,0.004235037701309951,0.08266785042439063,0.001889546988505176,0.00523861396341482,0.14462266450528072,0.914490189789331,0.19768995535565695,0.009844415183284381,0.21
0.21494481908542737,0.17376463243588244,0.007763769515791447,0.00036232985813123783,0.00017279693406506948,0.10536533031924834,0.010612157391139559,0.0070279591092941894,0.03020689957959403,0.003899863478461152,0.005292064618887707,0.1251921324727368,0.92948611776904,0.17789134784128663,0.00785879230027491,0.23
0.2088616118340586,0.1857305977572203,0.008159808126614983,0.00038236436021940097,0.00014802561714651668,0.10539530316960978,0.012587551936944906,0.007898618809282226,0.026882929058092565,0.003394123777630497,0.005532979763892332,0.13072946317070325,0.9286289837493981,0.17381442622201024,0.008182568285438663,0.22
0.21300284210177675,0.17785514960393578,0.00787614534479726,0.00035996361507719787,0.00018484608940360413,0.10741327093902167,0.01247146109029147,0.007938602756193564,0.029493175584989904,0.0032513806128618324,0.005318125478923489,0.12234058888420485,0.928760374013679,0.18067074816568773,0.008080561205036065,0.23
0.2178367789033629,0.18121512754114535,0.008201675408802267,0.0003665744269916445,0.00017763104473808195,0.1105721835748065,0.012800028004096188,0.00818894250698,0.02992857658599588,0.003148371339024963,0.005310797969994484,0.12417999003569867,0.9289912884370924,0.16654961579380176,0.008098127523454518,0.23
0.2145511486820284,0.16831097235625656,0.008203346633208628,0.00035914379250354274,0.00019670066855866192,0.11651548011622627,0.013029226328655722,0.00853495191710052,0.03140855634033625,0.003101220107011868,0.005424916877324458,0.12063830779603664,0.9319093044670019,0.16628440627161598,0.008288174275348278,0.23
